,grp,variable,value
15073,1_1,3_13,0.011399920072308651
15074,1_1,3_14,0.0016501444248075074
15075,1_1,3_15,0.0027086672157089283
15076,1_1,3_16,0.027322049022186896
15077,1_1,3_17,0.005635213427544002
15078,1_1,3_18,0.05382261027073417
15079,1_1,3_19,0.0373673059593391
15080,1_1,3_20,0.0030640769518023945
15081,1_1,3_21,0.007704288225375138
15082,1_1,3_22,3.436364387839259e-06
15083,1_1,4_1,0.0007694899503622719
15084,1_1,4_2,0.0027558415417461564
15085,1_1,4_3,0.009414335815043706
15086,1_1,4_4,7.795289458494231e-05
15087,1_1,4_5,0.014338171642632187
15088,1_1,4_6,0.000510887159603637
15089,1_1,4_7,0.014128877028954497
15090,1_1,4_8,0.008130181091150481
15091,1_1,4_9,0.006142744537103796
15092,1_1,4_10,0.004728682689764539
15093,1_1,1_1,1.0
15094,1_1,1_2,0.03897335630229046
15095,1_1,1_3,0.015406464253158867
15096,1_1,1_4,0.05854309038141779
15097,1_1,1_5,0.005092235630626598
15098,1_1,1_6,0.0004070780143249508
15099,1_1,1_7,0.040865464400497944
15100,1_1,1_8,0.013114818547055186
15101,1_1,1_9,0.04610941620443422
15102,1_1,1_10,0.006831513756081979
15103,1_1,1_11,0.004571551525121379
15104,1_2,13_1,0.0016915830639732253
15105,1_2,13_2,7.936930541384748e-05
15106,1_2,13_3,0.002925270792982671
15107,1_2,13_4,0.011570185377472312
15108,1_2,14_1,0.001013056981325776
15109,1_2,14_2,0.00373715666985155
15110,1_2,14_3,0.0023126417039606452
15111,1_2,14_4,0.003351194712489626
15112,1_2,14_5,5.294550414866763e-05
15113,1_2,14_6,0.0002157602507765022
15114,1_2,14_7,0.0011244860579636886
15115,1_2,11_1,2.9860048376423322e-05
15116,1_2,11_2,0.00021537550419772731
15117,1_2,11_3,0.012219607272142772
15118,1_2,11_4,0.005045285775157856
15119,1_2,11_5,0.010440883232072101
15120,1_2,11_6,0.008111109368353863
15121,1_2,8_1,3.1207225244060614e-05
15122,1_2,8_2,0.0014633982311186783
15123,1_2,8_3,4.780256084555704e-05
15124,1_2,8_4,0.0048165460180123595
15125,1_2,8_5,0.0012805283160021903
15126,1_2,8_6,0.0003171403386593553
15127,1_2,7_1,1.039425802040219e-07
15128,1_2,7_2,0.0013501818167078752
15129,1_2,7_3,0.04845851279656558
15130,1_2,7_4,0.0033089797938453207
15131,1_2,7_5,0.002248398935203277
15132,1_2,7_6,3.583211771262249e-05
15133,1_2,7_7,0.0013113162275107983
15134,1_2,7_8,0.003800863886987862
15135,1_2,7_9,0.013344031960991683
15136,1_2,7_10,0.01644888352094874
15137,1_2,7_11,0.00025791661960079847
15138,1_2,10_1,0.00024940576962290855
15139,1_2,10_2,3.788415658514922e-09
15140,1_2,10_3,0.0029773451422597783
15141,1_2,10_4,0.0013221152667892996
15142,1_2,10_5,0.00044369960342965356
15143,1_2,10_6,0.0007861337044886956
15144,1_2,12_1,0.011025244727179544
15145,1_2,12_2,0.0038195121403970496
15146,1_2,12_3,0.01324323364757088
15147,1_2,12_4,0.034404154249825646
15148,1_2,6_1,2.562839904670832e-07
15149,1_2,6_2,0.00043096100501375937
15150,1_2,6_3,0.0003810379531688637
15151,1_2,6_4,0.014328590502709323
15152,1_2,6_5,0.002663274672924661
15153,1_2,6_6,0.001549384057230047
15154,1_2,6_7,0.0006800921482097418
15155,1_2,6_8,0.00039475374933926096
15156,1_2,9_1,0.004687741703914391
15157,1_2,9_2,0.0009054588697194306
15158,1_2,9_3,0.002739124519181842
15159,1_2,9_4,0.0003045651370081398
15160,1_2,9_5,3.0744763076658226e-05
15161,1_2,9_6,4.4493065540359865e-05
15162,1_2,9_7,0.003623689356969182
15163,1_2,9_8,0.0002803719599101641
15164,1_2,9_9,6.822869642744688e-05
15165,1_2,9_10,1.2250657132618026e-06
15166,1_2,9_11,0.0007535514810627027
15167,1_2,9_12,1.950106507934177e-06
15168,1_2,9_13,5.366526628331847e-05
15169,1_2,2_1,0.000652666483524689
15170,1_2,2_2,0.0025302711374360597
15171,1_2,2_3,0.0004505348340744521
15172,1_2,2_4,0.00017156864239663337
15173,1_2,2_5,0.001713212003637022
15174,1_2,2_6,0.0002671197731561752
15175,1_2,5_1,0.0005891793531571988
15176,1_2,5_2,0.00042080910458039465
15177,1_2,5_3,7.344222801210192e-05
15178,1_2,5_4,0.0014215462600979279
15179,1_2,5_5,0.000917162926603883
15180,1_2,5_6,0.00028241574905086484
15181,1_2,5_7,0.0005915290860841203
15182,1_2,5_8,0.0008014529380825241
15183,1_2,5_9,0.0004778109160282967
15184,1_2,5_10,0.0005484451865313623
15185,1_2,5_11,0.00100973556831978
15186,1_2,5_12,0.0005006982647475892
15187,1_2,5_13,0.00040306757185132834
15188,1_2,5_14,9.537817991830758e-05
15189,1_2,3_1,0.0006749795972286687
15190,1_2,3_2,0.00015172115805451477
15191,1_2,3_3,2.23738132619134e-06
15192,1_2,3_4,0.00022710778686109667
15193,1_2,3_5,3.602267343159675e-05
15194,1_2,3_6,0.001609747373404035
15195,1_2,3_7,0.012627973193716705
15196,1_2,3_8,0.0007379517117514713
15197,1_2,3_9,0.002117654659240955
15198,1_2,3_10,0.0005694397448047421
15199,1_2,3_11,0.03650703279667564
15200,1_2,3_12,0.019402278687792863
15201,1_2,3_13,0.0030757674431996463
15202,1_2,3_14,2.690309659882964e-08
15203,1_2,3_15,3.8141886282376356e-06
15204,1_2,3_16,0.0016815939098661827
15205,1_2,3_17,1.0560097869644834e-06
15206,1_2,3_18,0.15765239291364497
15207,1_2,3_19,0.15090750041299408
15208,1_2,3_20,0.01774267469002877
15209,1_2,3_21,1.7054267727382385e-07
15210,1_2,3_22,0.0018922591586590057
15211,1_2,4_1,0.01040153603211514
15212,1_2,4_2,0.004204260898168511
15213,1_2,4_3,0.00571588857941256
15214,1_2,4_4,0.001574526396432362
15215,1_2,4_5,0.07417489880014334
15216,1_2,4_6,0.009215311083653142
15217,1_2,4_7,0.0012421645534524076
15218,1_2,4_8,0.0007973417478467209
15219,1_2,4_9,0.0012350221282692749
15220,1_2,4_10,0.020023174224653616
15221,1_2,1_1,0.011407728996952731
15222,1_2,1_2,1.0
15223,1_2,1_3,0.42500000913316255
15224,1_2,1_4,0.09754845545548207
15225,1_2,1_5,0.30264741121935856
15226,1_2,1_6,0.01164746953776233
15227,1_2,1_7,0.09948718026004415
15228,1_2,1_8,0.07614252275952671
15229,1_2,1_9,0.09467346057466186
15230,1_2,1_10,0.09883359478344488
15231,1_2,1_11,0.05898329102484921
15232,1_3,13_1,0.004942280140022841
15233,1_3,13_2,0.0028931261548108098
15234,1_3,13_3,0.017220543471776574
15235,1_3,13_4,0.009635497558859096
15236,1_3,14_1,0.0011667850881544207
15237,1_3,14_2,0.0012472355752115559
15238,1_3,14_3,0.00617299105155085
15239,1_3,14_4,0.004555898249491593
15240,1_3,14_5,0.0003043270446090679
15241,1_3,14_6,0.0018383904916872008
15242,1_3,14_7,0.0016746602260384778
15243,1_3,11_1,0.002029311712024321
15244,1_3,11_2,0.0012617052923856718
15245,1_3,11_3,0.011599175366954961
15246,1_3,11_4,0.0076124730823710456
15247,1_3,11_5,0.006712513039307731
15248,1_3,11_6,0.006494115570876894
15249,1_3,8_1,0.0006120153251004787
15250,1_3,8_2,0.002556194168115295
15251,1_3,8_3,0.0058499812213104576
15252,1_3,8_4,0.015600789434697454
15253,1_3,8_5,0.0018837837103991078
15254,1_3,8_6,0.0030687292283969854
15255,1_3,7_1,0.00013846674479994225
15256,1_3,7_2,0.0023981251747740386
15257,1_3,7_3,0.055648791743095755
15258,1_3,7_4,0.0015072511325236358
15259,1_3,7_5,0.005061042404614719
15260,1_3,7_6,0.0008873710891763525
15261,1_3,7_7,0.0018870157403612043
15262,1_3,7_8,0.013780342073514952
15263,1_3,7_9,0.025406890241951127
15264,1_3,7_10,0.01990057511801414
15265,1_3,7_11,0.0001831949290359094
15266,1_3,10_1,0.0031543385797253203
15267,1_3,10_2,0.0010137467253904786
15268,1_3,10_3,0.010652688636219126
15269,1_3,10_4,0.005295885540547348
15270,1_3,10_5,0.004150020623727405
15271,1_3,10_6,0.0005395289323694698
15272,1_3,12_1,0.007148979700488426
15273,1_3,12_2,0.001123008773726657
15274,1_3,12_3,0.029434793272094133
15275,1_3,12_4,0.09312764864196123
15276,1_3,6_1,7.846013813608691e-05
15277,1_3,6_2,0.003486580337652623
15278,1_3,6_3,0.0033154640646473857
15279,1_3,6_4,0.009556756800367673
15280,1_3,6_5,0.029172725250629056
15281,1_3,6_6,0.004282918580442339
15282,1_3,6_7,0.020787209956033163
15283,1_3,6_8,0.010817057948924345
15284,1_3,9_1,0.002868408394562255
15285,1_3,9_2,0.0037980482383933242
15286,1_3,9_3,0.0031062165838388212
15287,1_3,9_4,0.0005215158678497126
15288,1_3,9_5,0.000511866398908101
15289,1_3,9_6,0.0018028084539886864
15290,1_3,9_7,0.013836356664202238
15291,1_3,9_8,0.0007051143160210168
15292,1_3,9_9,0.0027184443705567953
15293,1_3,9_10,0.0018363894087195746
15294,1_3,9_11,0.007089956080461631
15295,1_3,9_12,0.0008075390706531492
15296,1_3,9_13,0.0006845528251200877
15297,1_3,2_1,0.0010856899778218364
15298,1_3,2_2,8.593071255775077e-05
15299,1_3,2_3,0.00337397422408046
15300,1_3,2_4,0.0028121492128923165
15301,1_3,2_5,0.0006438033287221068
15302,1_3,2_6,0.005249146754553348
15303,1_3,5_1,0.0003588302069557294
15304,1_3,5_2,0.00015745724601858862
15305,1_3,5_3,0.0010517305284567248
15306,1_3,5_4,0.0001258759363758274
15307,1_3,5_5,0.0003806658619640424
15308,1_3,5_6,0.005295885540547348
15309,1_3,5_7,0.0010856899778218364
15310,1_3,5_8,0.0004496968011379543
15311,1_3,5_9,0.000556766336051161
15312,1_3,5_10,0.004767091749072555
15313,1_3,5_11,0.0009001154514420299
15314,1_3,5_12,0.006178556516555847
15315,1_3,5_13,0.004695514278875231
15316,1_3,5_14,0.005039948029039782
15317,1_3,3_1,0.0003680389359392045
15318,1_3,3_2,2.1040923176346575e-06
15319,1_3,3_3,0.00039747046101672824
15320,1_3,3_4,0.010676699035377383
15321,1_3,3_5,0.00012542584008137604
15322,1_3,3_6,0.0017463952279549845
15323,1_3,3_7,0.00908290745369311
15324,1_3,3_8,0.0007967619863338467
15325,1_3,3_9,0.004627031268193645
15326,1_3,3_10,0.0012281387347261715
15327,1_3,3_11,0.07722156479326234
15328,1_3,3_12,0.014157583061838376
15329,1_3,3_13,0.0033012615174773502
15330,1_3,3_14,0.00174136254240379
15331,1_3,3_15,0.0002994395943405705
15332,1_3,3_16,0.0032495066126351606
15333,1_3,3_17,0.006779079741489129
15334,1_3,3_18,0.08260630038923591
15335,1_3,3_19,0.05829222939091761
15336,1_3,3_20,0.017849061223796536
15337,1_3,3_21,0.006126306968381447
15338,1_3,3_22,0.017026507599434547
15339,1_3,4_1,0.006061433976417506
15340,1_3,4_2,0.010285737776136002
15341,1_3,4_3,0.01766143757180539
15342,1_3,4_4,1.799002606197028e-05
15343,1_3,4_5,0.026476343220206842
15344,1_3,4_6,0.003016658169007812
15345,1_3,4_7,0.00012104751816420822
15346,1_3,4_8,0.014839370028563587
15347,1_3,4_9,0.005421359772948557
15348,1_3,4_10,0.03508529884417013
15349,1_3,1_1,0.003515160903453872
15350,1_3,1_2,0.3312834806581485
15351,1_3,1_3,1.0
15352,1_3,1_4,0.06334487637108425
15353,1_3,1_5,0.45175930004567405
15354,1_3,1_6,0.04382934374133245
15355,1_3,1_7,0.17690092760448564
15356,1_3,1_8,0.10768645504959824
15357,1_3,1_9,0.14609915796535497
15358,1_3,1_10,0.0938624465834617
15359,1_3,1_11,0.10072957644510903
15360,1_4,13_1,0.01380231958493242
15361,1_4,13_2,0.005639914525762643
15362,1_4,13_3,0.009223492922717787
15363,1_4,13_4,0.029846399973177798
15364,1_4,14_1,0.011490190460968235
15365,1_4,14_2,0.029925619320048
15366,1_4,14_3,0.018769235085285163
15367,1_4,14_4,0.024438362051813958
15368,1_4,14_5,0.02907072757162104
15369,1_4,14_6,0.018997130076005612
15370,1_4,14_7,0.011504724202829716
15371,1_4,11_1,0.011621806737641868
15372,1_4,11_2,0.011871336041651344
15373,1_4,11_3,0.0038570040793676906
15374,1_4,11_4,0.02722440105265556
15375,1_4,11_5,0.024113681248646383
15376,1_4,11_6,0.03385954958921368
15377,1_4,8_1,0.0028169214138287395
15378,1_4,8_2,0.012743047543837057
15379,1_4,8_3,0.0053318807908505645
15380,1_4,8_4,0.009006578509169987
15381,1_4,8_5,0.01053923235868074
15382,1_4,8_6,0.008813199613769371
15383,1_4,7_1,0.0010079378379834573
15384,1_4,7_2,0.00018863282911519424
15385,1_4,7_3,0.017506053075180442
15386,1_4,7_4,0.04167037937856583
15387,1_4,7_5,0.006064297914138529
15388,1_4,7_6,2.7865923273019596e-05
15389,1_4,7_7,0.012110869261936632
15390,1_4,7_8,0.0534679824584202
15391,1_4,7_9,0.015613075343645786
15392,1_4,7_10,0.016627192855419037
15393,1_4,7_11,0.01242993043477628
15394,1_4,10_1,0.0017555824005335372
15395,1_4,10_2,0.006252482776369875
15396,1_4,10_3,0.05250969620813084
15397,1_4,10_4,0.024723888730732835
15398,1_4,10_5,0.01678382542913126
15399,1_4,10_6,0.0010204096557392003
15400,1_4,12_1,0.011282780602253269
15401,1_4,12_2,0.0032144594007932283
15402,1_4,12_3,0.09499119714718905
15403,1_4,12_4,0.14596317021326163
15404,1_4,6_1,0.006840200394110574
15405,1_4,6_2,0.019249197694319972
15406,1_4,6_3,0.018762496152055882
15407,1_4,6_4,0.0671553623708332
15408,1_4,6_5,0.040452438659851216
15409,1_4,6_6,0.029807548469121696
15410,1_4,6_7,0.022250855238293073
15411,1_4,6_8,0.010684374659824235
15412,1_4,9_1,0.018123834136677314
15413,1_4,9_2,0.0011166426989885278
15414,1_4,9_3,0.0009536189587783941
15415,1_4,9_4,0.004624393530019422
15416,1_4,9_5,0.0023062926628673887
15417,1_4,9_6,0.0022579884404743604
15418,1_4,9_7,0.0081569533392524
15419,1_4,9_8,0.0035139862397945395
15420,1_4,9_9,0.0016527877078404824
15421,1_4,9_10,0.005157639291766939
15422,1_4,9_11,0.015288902756120654
15423,1_4,9_12,0.004769388365883996
15424,1_4,9_13,0.006100881234764457
15425,1_4,2_1,0.005654122611806645
15426,1_4,2_2,0.00032288439399869533
15427,1_4,2_3,0.001264313344575741
15428,1_4,2_4,0.00518627514145358
15429,1_4,2_5,0.0005775034871092402
15430,1_4,2_6,0.0038687027845371235
15431,1_4,5_1,0.03582680904662422
15432,1_4,5_2,0.0015053052021259741
15433,1_4,5_3,0.00557615168156875
15434,1_4,5_4,0.0030892641332079286
15435,1_4,5_5,0.00030097207122392166
15436,1_4,5_6,0.017591048086230875
15437,1_4,5_7,0.011386876612065057
15438,1_4,5_8,0.00405845390209959
15439,1_4,5_9,0.0006771028466545319
15440,1_4,5_10,0.007564739490146537
15441,1_4,5_11,0.00762761400989741
15442,1_4,5_12,0.040003366501642545
15443,1_4,5_13,0.01146273558397604
15444,1_4,5_14,0.018810255096833046
15445,1_4,3_1,0.00033413410028299484
15446,1_4,3_2,0.0011358099890522843
15447,1_4,3_3,0.0076840365093998626
15448,1_4,3_4,0.0026150159287510358
15449,1_4,3_5,0.018123834136677314
15450,1_4,3_6,0.006126016186041238
15451,1_4,3_7,0.015719506274732484
15452,1_4,3_8,0.011421131710625053
15453,1_4,3_9,0.05269230815968994
15454,1_4,3_10,0.007566493715114125
15455,1_4,3_11,0.03205767900116321
15456,1_4,3_12,0.016806205102338982
15457,1_4,3_13,0.02259855805249915
15458,1_4,3_14,0.007362451016784062
15459,1_4,3_15,0.01703893885782014
15460,1_4,3_16,0.0301955956123824
15461,1_4,3_17,0.005017828811379423
15462,1_4,3_18,0.18641877693578557
15463,1_4,3_19,0.06644873878993779
15464,1_4,3_20,0.043718701863689036
15465,1_4,3_21,0.006752840163760757
15466,1_4,3_22,0.003036903639403437
15467,1_4,4_1,0.000929516336409448
15468,1_4,4_2,0.015319973105238034
15469,1_4,4_3,0.013345919843466635
15470,1_4,4_4,0.0011067831140535815
15471,1_4,4_5,0.02344599703815386
15472,1_4,4_6,0.00012229178792182903
15473,1_4,4_7,5.616602596314932e-05
15474,1_4,4_8,0.008144599978046846
15475,1_4,4_9,0.00031093845286175555
15476,1_4,4_10,0.05368587543075783
15477,1_4,1_1,0.013089264680192529
15478,1_4,1_2,0.07451241084364392
15479,1_4,1_3,0.06207387676015511
15480,1_4,1_4,1.0
15481,1_4,1_5,0.059586000616964147
15482,1_4,1_6,0.07494498256422066
15483,1_4,1_7,0.10715588903287909
15484,1_4,1_8,0.161351009335666
15485,1_4,1_9,0.17760391146037324
15486,1_4,1_10,0.05543133437489047
15487,1_4,1_11,0.10826720067787354
15488,1_5,13_1,0.003796815921361891
15489,1_5,13_2,0.011236409619023844
15490,1_5,13_3,0.015249383453262757
15491,1_5,13_4,0.012670204290318864
15492,1_5,14_1,0.0012709548795159997
15493,1_5,14_2,0.002427165054214706
15494,1_5,14_3,0.00980614787839852
15495,1_5,14_4,0.010210169386591207
15496,1_5,14_5,0.00044677308220399803
15497,1_5,14_6,0.003005336550606825
15498,1_5,14_7,0.0011731865691428955
15499,1_5,11_1,0.0011614821731014136
15500,1_5,11_2,0.0006027486497663849
15501,1_5,11_3,0.006067951840151758
15502,1_5,11_4,0.004408949907470968
15503,1_5,11_5,0.00647686005367021
15504,1_5,11_6,0.005593802701317622
15505,1_5,8_1,0.0007922819119995939
15506,1_5,8_2,0.004593643189874983
15507,1_5,8_3,0.007965091843172933
15508,1_5,8_4,0.011570960137200879
15509,1_5,8_5,0.002661572320201786
15510,1_5,8_6,0.0050373992140347055
15511,1_5,7_1,0.0003049259718459698
15512,1_5,7_2,0.0004809608247555917
15513,1_5,7_3,0.05065739492204432
15514,1_5,7_4,0.0011352454460538538
15515,1_5,7_5,0.006269422808747767
15516,1_5,7_6,0.0010317267276337468
15517,1_5,7_7,0.0016924813901392501
15518,1_5,7_8,0.009638568811299628
15519,1_5,7_9,0.018315302397740044
15520,1_5,7_10,0.016788628807520644
15521,1_5,7_11,0.002960801133200946
15522,1_5,10_1,0.0036210761984792994
15523,1_5,10_2,0.0012974618483660102
15524,1_5,10_3,0.010670246452342307
15525,1_5,10_4,0.004727803839006296
15526,1_5,10_5,0.006964776008004374
15527,1_5,10_6,0.0006870911234590186
15528,1_5,12_1,0.006317340433387696
15529,1_5,12_2,0.001907990203144144
15530,1_5,12_3,0.019238235916529397
15531,1_5,12_4,0.08367786342332169
15532,1_5,6_1,0.00014453538847143086
15533,1_5,6_2,0.00494137517201167
15534,1_5,6_3,0.0028017709985055494
15535,1_5,6_4,0.012186155639717903
15536,1_5,6_5,0.02650129685697415
15537,1_5,6_6,0.006203170311338292
15538,1_5,6_7,0.018881941236365746
15539,1_5,6_8,0.010437429734051635
15540,1_5,9_1,0.002591664555057175
15541,1_5,9_2,0.008095287826601981
15542,1_5,9_3,0.0007922209322473605
15543,1_5,9_4,0.0006104305583953481
15544,1_5,9_5,0.00019304178088432408
15545,1_5,9_6,0.0013820559482900763
15546,1_5,9_7,0.00936628001007717
15547,1_5,9_8,0.00010157852013892848
15548,1_5,9_9,0.00016113508508197434
15549,1_5,9_10,0.0012094058863472647
15550,1_5,9_11,0.003641749006624846
15551,1_5,9_12,0.0003382013754673587
15552,1_5,9_13,0.0012106743713290965
15553,1_5,2_1,0.006253513685983878
15554,1_5,2_2,0.0013873358921173936
15555,1_5,2_3,0.00322835791902209
15556,1_5,2_4,0.0048352620079624275
15557,1_5,2_5,0.0005457375047553415
15558,1_5,2_6,0.004797775302457091
15559,1_5,5_1,0.0025285629362194473
15560,1_5,5_2,0.004097545973742716
15561,1_5,5_3,0.002293297733749234
15562,1_5,5_4,0.0014546934191905492
15563,1_5,5_5,0.0006300984101744809
15564,1_5,5_6,0.012083531409632727
15565,1_5,5_7,0.008186030703398014
15566,1_5,5_8,0.0004264547790591441
15567,1_5,5_9,0.0015815340065630807
15568,1_5,5_10,0.0039841355770562584
15569,1_5,5_11,0.0021250019803212158
15570,1_5,5_12,0.007232898929816916
15571,1_5,5_13,0.005612679563747174
15572,1_5,5_14,0.01015649855150037
15573,1_5,3_1,0.00018846218609450176
15574,1_5,3_2,8.719215443878994e-05
15575,1_5,3_3,0.0005299844055189082
15576,1_5,3_4,0.001519471353513486
15577,1_5,3_5,0.00018833797546539778
15578,1_5,3_6,0.0027104211272060306
15579,1_5,3_7,0.00778139355515843
15580,1_5,3_8,0.0013874303762944587
15581,1_5,3_9,0.013365165699984504
15582,1_5,3_10,0.0007495058749560631
15583,1_5,3_11,0.0569925200255363
15584,1_5,3_12,0.02365914595917007
15585,1_5,3_13,0.005965285836902993
15586,1_5,3_14,0.007284409324579487
15587,1_5,3_15,0.003122615432701594
15588,1_5,3_16,0.005857842927687246
15589,1_5,3_17,0.009424734187108196
15590,1_5,3_18,0.05533741993953002
15591,1_5,3_19,0.04990160105406857
15592,1_5,3_20,0.02404124396845385
15593,1_5,3_21,0.009107746517215746
15594,1_5,3_22,0.024335786775616115
15595,1_5,4_1,0.0044481411017390496
15596,1_5,4_2,0.013480297911246988
15597,1_5,4_3,0.018839935007402768
15598,1_5,4_4,0.0003926855973708726
15599,1_5,4_5,0.023146374255238765
15600,1_5,4_6,0.0026358551935852254
15601,1_5,4_7,0.0017559675173860845
15602,1_5,4_8,0.010913564050403666
15603,1_5,4_9,0.0035499661870874084
15604,1_5,4_10,0.039776562279550016
15605,1_5,1_1,0.0010275781649168464
15606,1_5,1_2,0.2086469073553509
15607,1_5,1_3,0.39955010502497024
15608,1_5,1_4,0.05377878761888244
15609,1_5,1_5,1.0
15610,1_5,1_6,0.044560958020882474
15611,1_5,1_7,0.1580892464039057
15612,1_5,1_8,0.09173253124799598
15613,1_5,1_9,0.13939759299787222
15614,1_5,1_10,0.0848719461816569
15615,1_5,1_11,0.08545481427442986
15616,1_6,13_1,0.007496100789990679
15617,1_6,13_2,0.0002705294795244916
15618,1_6,13_3,0.0026374738400191168
15619,1_6,13_4,0.002189177184368763
15620,1_6,14_1,0.010297648036598005
15621,1_6,14_2,0.004615045881949604
15622,1_6,14_3,0.011047167632148929
15623,1_6,14_4,0.006040757600880009
15624,1_6,14_5,0.004522346530017812
15625,1_6,14_6,0.013841093459443194
15626,1_6,14_7,0.02139045525874626
15627,1_6,11_1,0.0019102250590383668
15628,1_6,11_2,0.0020038981741008965
15629,1_6,11_3,1.3530307408323581e-05
15630,1_6,11_4,0.002312624221612295
15631,1_6,11_5,0.004084038686745669
15632,1_6,11_6,0.006355977075086868
15633,1_6,8_1,0.0009944794870938448
15634,1_6,8_2,9.670331699198271e-05
15635,1_6,8_3,0.005218808565714399
15636,1_6,8_4,0.007504858242677044
15637,1_6,8_5,0.002936537403529289
15638,1_6,8_6,0.011558088239906198
15639,1_6,7_1,0.0027607664385792823
15640,1_6,7_2,0.0006646305625354559
15641,1_6,7_3,0.008947265143285608
15642,1_6,7_4,0.009385507827826371
15643,1_6,7_5,0.009380000880972636
15644,1_6,7_6,0.004798183826838085
15645,1_6,7_7,0.012817206307317638
15646,1_6,7_8,0.024620044812197386
15647,1_6,7_9,0.009451733200331621
15648,1_6,7_10,0.005235101546364467
15649,1_6,7_11,0.011037015692911349
15650,1_6,10_1,0.006551999718586149
15651,1_6,10_2,0.01113434819822971
15652,1_6,10_3,0.025141735257450486
15653,1_6,10_4,0.02386140224544642
15654,1_6,10_5,0.02456022078795047
15655,1_6,10_6,0.009546921112455897
