grp,variable,value
3_14,9_4,0.01525620530103874
3_14,9_5,0.04299517401635581
3_14,9_6,0.04315552162875705
3_14,9_7,0.02198362366676776
3_14,9_8,0.048023219843356356
3_14,9_9,0.05832050644041257
3_14,9_10,0.0753280911770989
3_14,9_11,0.07659416508447328
3_14,9_12,0.06499135809127518
3_14,9_13,0.07131806179021669
3_14,2_1,0.00012244954930928643
3_14,2_2,0.0024189737031611223
3_14,2_3,0.004708777997023366
3_14,2_4,0.006738819740236812
3_14,2_5,0.003757688714578636
3_14,2_6,0.00047629961083252986
3_14,5_1,0.033356630613740626
3_14,5_2,0.003486265804885364
3_14,5_3,0.012732692610185193
3_14,5_4,0.025632224586118645
3_14,5_5,0.06524584820420463
3_14,5_6,0.06288076743388593
3_14,5_7,0.0374057740194887
3_14,5_8,0.06609311600211677
3_14,5_9,0.08100389839516048
3_14,5_10,0.07820293999833254
3_14,5_11,0.023616476126343853
3_14,5_12,0.06580408253902965
3_14,5_13,0.06813077414650423
3_14,5_14,0.09365885633153555
3_14,3_1,0.0006222948874500635
3_14,3_2,0.009545837416198993
3_14,3_3,0.006472293127366402
3_14,3_4,0.0026065373160987703
3_14,3_5,0.005035150865423337
3_14,3_6,0.0021556128072762436
3_14,3_7,0.004326374275577939
3_14,3_8,0.0324267984867015
3_14,3_9,0.025632224586118645
3_14,3_10,0.0047804946838981436
3_14,3_11,0.01300409516356581
3_14,3_12,0.0020687935486538114
3_14,3_13,0.023686364628616344
3_14,3_14,1.0
3_14,3_15,0.18709905372950514
3_14,3_16,0.03191559395396241
3_14,3_17,0.08726249313100658
3_14,3_18,0.0007553736243156404
3_14,3_19,0.0011331899253691972
3_14,3_20,0.02411031621694921
3_14,3_21,0.11141852351710668
3_14,3_22,0.061886723182670536
3_14,4_1,0.0005909637817142542
3_14,4_2,0.01712942378503072
3_14,4_3,0.004089684890347546
3_14,4_4,0.004429040537087764
3_14,4_5,0.0028353726249919302
3_14,4_6,0.0063339337234618615
3_14,4_7,0.0003554566040032244
3_14,4_8,0.004428082628025051
3_14,4_9,0.013533964829632518
3_14,4_10,0.00285400264001312
3_14,1_1,0.0005743737339701306
3_14,1_2,3.199215489452207e-08
3_14,1_3,0.0026565597280725846
3_14,1_4,0.011461868669784651
3_14,1_5,0.012564944674891325
3_14,1_6,0.008675631619094647
3_14,1_7,0.024411804829867156
3_14,1_8,0.05468970163866754
3_14,1_9,0.005441404457531402
3_14,1_10,0.0020847227135743595
3_14,1_11,0.00021525442756975733
3_15,13_1,0.03270720106788989
3_15,13_2,0.006155542464774194
3_15,13_3,0.005757343857577774
3_15,13_4,0.016066381175623177
3_15,14_1,0.0028577496843278007
3_15,14_2,0.019913554614475026
3_15,14_3,0.028008896027652372
3_15,14_4,0.031005610644793992
3_15,14_5,0.031126287270202845
3_15,14_6,0.034259916747847875
3_15,14_7,0.042476320270778946
3_15,11_1,0.011651419592117424
3_15,11_2,0.00343518062856567
3_15,11_3,0.00015057254926479293
3_15,11_4,0.007016587243126064
3_15,11_5,0.023075192729320376
3_15,11_6,0.033450785205880594
3_15,8_1,0.004396912481650296
3_15,8_2,0.015434043931232724
3_15,8_3,0.017372758375518212
3_15,8_4,0.02847979348419888
3_15,8_5,0.08560933809654506
3_15,8_6,0.09114557040287932
3_15,7_1,0.005746871960984309
3_15,7_2,0.0006901624480425317
3_15,7_3,0.006622104686080434
3_15,7_4,0.007269229728102146
3_15,7_5,0.015338474381432652
3_15,7_6,0.012734037587646973
3_15,7_7,0.01623516819485345
3_15,7_8,0.052465045384859854
3_15,7_9,0.03295095256120989
3_15,7_10,0.008163751827362425
3_15,7_11,0.031954782858839015
3_15,10_1,0.01094586212350645
3_15,10_2,0.06900730490142738
3_15,10_3,0.06033234405266915
3_15,10_4,0.06571862488353032
3_15,10_5,0.07967552264025356
3_15,10_6,0.05244513783608692
3_15,12_1,0.005366220577192798
3_15,12_2,0.0001241970379417599
3_15,12_3,0.03876720304133109
3_15,12_4,0.020240420272614468
3_15,6_1,0.041972754055475674
3_15,6_2,0.04127669962170441
3_15,6_3,0.029845765211710614
3_15,6_4,0.025516953808357803
3_15,6_5,0.04466742023203051
3_15,6_6,0.11050550070796543
3_15,6_7,0.02853007607161083
3_15,6_8,0.03875625882150906
3_15,9_1,0.020446189061911355
3_15,9_2,0.011944708841819984
3_15,9_3,0.01685392012827149
3_15,9_4,0.0048165460180123595
3_15,9_5,0.013296131909481998
3_15,9_6,0.013662884083435288
3_15,9_7,0.008380154991132835
3_15,9_8,0.10859336813904823
3_15,9_9,0.024719742800287686
3_15,9_10,0.04358747184429909
3_15,9_11,0.048252370141506656
3_15,9_12,0.02928814071761634
3_15,9_13,0.07276937400275602
3_15,2_1,0.0012351005004702276
3_15,2_2,0.0004870034104589745
3_15,2_3,0.0008777029625567371
3_15,2_4,0.039058275965579814
3_15,2_5,0.017727243309944397
3_15,2_6,0.005046650385050182
3_15,5_1,0.043814566512020224
3_15,5_2,0.0022415097115186895
3_15,5_3,0.013296131909481998
3_15,5_4,0.02095634495018369
3_15,5_5,0.06344281326616222
3_15,5_6,0.01996442086178601
3_15,5_7,0.030782416440210666
3_15,5_8,0.06624004519171468
3_15,5_9,0.05986630972670886
3_15,5_10,0.0525819028969182
3_15,5_11,0.05396824984795482
3_15,5_12,0.064793391359023
3_15,5_13,0.08588006564520866
3_15,5_14,0.08714857355797488
3_15,3_1,0.0009412857455957773
3_15,3_2,0.01724585607813751
3_15,3_3,0.012258212979894116
3_15,3_4,0.002681952306534592
3_15,3_5,0.002681952306534592
3_15,3_6,0.00012002665286007251
3_15,3_7,2.562839904670832e-07
3_15,3_8,0.04118299165283255
3_15,3_9,0.04517876584908202
3_15,3_10,0.003063889707666971
3_15,3_11,0.0067941892144577215
3_15,3_12,0.0031988066450930083
3_15,3_13,0.020751394740168228
3_15,3_14,0.15733681831342777
3_15,3_15,1.0
3_15,3_16,0.035199265232057214
3_15,3_17,0.0663157539738193
3_15,3_18,0.002151769210311728
3_15,3_19,9.936947145409637e-05
3_15,3_20,0.015914774047062197
3_15,3_21,0.06519236263959396
3_15,3_22,0.04835189252857125
3_15,4_1,0.0002536188822488171
3_15,4_2,0.03849548950520041
3_15,4_3,0.0021212757865731284
3_15,4_4,1.3721096283148556e-06
3_15,4_5,0.004149539991264578
3_15,4_6,0.00031657314840026485
3_15,4_7,0.010125966946758038
3_15,4_8,0.0037282394420771864
3_15,4_9,0.0030162291953453866
3_15,4_10,0.00023426162114381516
3_15,1_1,0.0007928427128547689
3_15,1_2,3.814188628045438e-06
3_15,1_3,0.00038414783036153625
3_15,1_4,0.022306648642311157
3_15,1_5,0.004529429594329991
3_15,1_6,0.02045359607131732
3_15,1_7,0.0524670331038563
3_15,1_8,0.05419817970610237
3_15,1_9,0.008194328182750094
3_15,1_10,1.0935178463179642e-05
3_15,1_11,0.0022390430055257006
3_16,13_1,0.008409344967993063
3_16,13_2,0.0026604512961652432
3_16,13_3,0.006517436862720244
3_16,13_4,0.0038162789148265103
3_16,14_1,0.0026330876709826224
3_16,14_2,0.014749828215020066
3_16,14_3,0.03402626302171482
3_16,14_4,0.028690981803557735
3_16,14_5,0.022162866103725108
3_16,14_6,0.02831584990377031
3_16,14_7,0.021269145143060924
3_16,11_1,0.01968450378894771
3_16,11_2,0.020536544784204403
3_16,11_3,0.00010424324655098984
3_16,11_4,0.00442565391238949
3_16,11_5,0.03299175854815865
3_16,11_6,0.174539356428289
3_16,8_1,0.003963323658848257
3_16,8_2,0.01151798814410634
3_16,8_3,0.010795150152522312
3_16,8_4,0.004179567084614956
3_16,8_5,0.06671641707195843
3_16,8_6,0.019633701680139403
3_16,7_1,0.01754951133868637
3_16,7_2,0.016082158504074892
3_16,7_3,0.002318091649907958
3_16,7_4,0.01705362116692957
3_16,7_5,0.030175399185872517
3_16,7_6,0.022733059955853445
3_16,7_7,0.029136982021466883
3_16,7_8,0.05253343674124452
3_16,7_9,0.01643831537266656
3_16,7_10,0.01259839098463154
3_16,7_11,0.023882794678089254
3_16,10_1,0.00995931008669902
3_16,10_2,0.030854099493889214
3_16,10_3,0.0486753030413845
3_16,10_4,0.05690715131176249
3_16,10_5,0.043005454410500375
3_16,10_6,0.031207937503476352
3_16,12_1,0.004840010986202823
3_16,12_2,0.005385892057423788
3_16,12_3,0.05640557442419288
3_16,12_4,0.05100863274457295
3_16,6_1,0.021975634202698022
3_16,6_2,0.04563994675624258
3_16,6_3,0.03396489990149448
3_16,6_4,0.03964698679706535
3_16,6_5,0.05708032711294828
3_16,6_6,0.024564414145665125
3_16,6_7,0.035212568793028615
3_16,6_8,0.023331037932657304
3_16,9_1,0.009095821871253221
3_16,9_2,0.008174424317017386
3_16,9_3,0.012635203890003135
3_16,9_4,0.004179567084614956
3_16,9_5,0.014319094261388679
3_16,9_6,0.008252158540181515
3_16,9_7,0.01314725689170023
3_16,9_8,0.010840657249861387
3_16,9_9,0.022199935433785473
3_16,9_10,0.021604009276385686
3_16,9_11,0.040813841450504124
3_16,9_12,0.030227537096369717
3_16,9_13,0.03633637991052374
3_16,2_1,7.418102257479651e-05
3_16,2_2,4.43133877176721e-05
3_16,2_3,0.0001392778992659953
3_16,2_4,8.0347509177627e-05
3_16,2_5,9.016413973342082e-05
3_16,2_6,0.018330028665796874
3_16,5_1,0.04072225415893702
3_16,5_2,0.014319094261388679
3_16,5_3,0.002986960485022306
3_16,5_4,0.004187853156216514
3_16,5_5,0.011298075555687086
3_16,5_6,0.0177584028860439
3_16,5_7,0.009399689362096068
3_16,5_8,0.007070200731751531
3_16,5_9,0.005089899463785565
3_16,5_10,0.016770403888846003
3_16,5_11,0.0018871991315887796
3_16,5_12,0.03460760922587272
3_16,5_13,0.029748740968744258
3_16,5_14,0.02252341134288383
3_16,3_1,0.0006858014350018718
3_16,3_2,0.003093448995934469
3_16,3_3,0.01131315871580689
3_16,3_4,0.0009713218712047749
3_16,3_5,0.009095821871253221
3_16,3_6,0.007390557481319713
3_16,3_7,0.0071718302533436045
3_16,3_8,0.05846343789595331
3_16,3_9,0.07128680870970534
3_16,3_10,0.0737217339067549
3_16,3_11,0.005923099216785645
3_16,3_12,0.015125312816409596
3_16,3_13,0.060958081179524934
3_16,3_14,0.026014033263860863
3_16,3_15,0.03411768738066152
3_16,3_16,1.0
3_16,3_17,0.01869121560068552
3_16,3_18,0.022674468483995527
3_16,3_19,0.01616354139983523
3_16,3_20,0.043926721123818596
3_16,3_21,0.03525283176045037
3_16,3_22,0.02218144962047428
3_16,4_1,0.0021174089105368923
3_16,4_2,0.004670884523855016
3_16,4_3,0.0005469755351441418
3_16,4_4,0.0055654184815687666
3_16,4_5,0.0005518125504322724
3_16,4_6,8.120852232780538e-05
3_16,4_7,0.022392330019814572
3_16,4_8,0.000521167087995778
3_16,4_9,0.001863367306028791
3_16,4_10,0.004358581472642562
3_16,1_1,0.007751587279664271
3_16,1_2,0.001629923094695759
3_16,1_3,0.004040662448331182
3_16,1_4,0.03831610637199846
3_16,1_5,0.008235855561930225
3_16,1_6,0.009217380533679802
3_16,1_7,0.011209275384965904
3_16,1_8,0.05577776338500073
3_16,1_9,0.0636963488670101
3_16,1_10,1.1135296654220942e-05
3_16,1_11,0.006230511664943239
3_17,13_1,0.02857594649686893
3_17,13_2,0.007873967096066768
3_17,13_3,0.007405974009240146
3_17,13_4,0.013119573373083483
3_17,14_1,0.0003066434395571278
3_17,14_2,0.005138671662519814
3_17,14_3,0.040599556417275806
3_17,14_4,0.017457211013145096
3_17,14_5,0.026892246209168018
3_17,14_6,0.05807680012669938
3_17,14_7,0.03031443412621279
3_17,11_1,0.010214330156731427
3_17,11_2,0.00517344198193434
3_17,11_3,7.288236409422447e-05
3_17,11_4,0.01210686540506765
3_17,11_5,0.024807062925209386
3_17,11_6,0.026380652323110515
3_17,8_1,3.4396358498999196e-06
3_17,8_2,0.027548623680400234
3_17,8_3,0.052704938465519775
3_17,8_4,0.005228857250097136
3_17,8_5,0.031351415392558264
3_17,8_6,0.1431738867784728
3_17,7_1,0.012129410839125526
3_17,7_2,0.015045814952800614
3_17,7_3,0.0075924464571509795
3_17,7_4,0.0004588447804435315
3_17,7_5,0.043880711595466415
3_17,7_6,0.04627141998869473
3_17,7_7,0.048294775725802985
3_17,7_8,0.0697979980310615
3_17,7_9,0.03102717347622595
3_17,7_10,0.022575102632081012
3_17,7_11,0.06884793314915892
3_17,10_1,0.040599556417275806
3_17,10_2,0.05953887824400233
3_17,10_3,0.06192705391720642
3_17,10_4,0.07021313557039767
3_17,10_5,0.09109001196726602
3_17,10_6,0.12297190757323642
3_17,12_1,0.009441242008752963
3_17,12_2,0.00022180528933240287
3_17,12_3,0.032589588040052415
3_17,12_4,0.024142166466120128
3_17,6_1,0.08429798912550802
3_17,6_2,0.03236246349237196
3_17,6_3,0.017219670929410617
3_17,6_4,0.007813269319035887
3_17,6_5,0.056525408716837186
3_17,6_6,0.11294130366675897
3_17,6_7,0.037280100411926045
3_17,6_8,0.08382027588807087
3_17,9_1,0.005950913724081524
3_17,9_2,0.013139814411257871
3_17,9_3,0.014340890462063681
3_17,9_4,0.02144442020957316
3_17,9_5,0.03995804101373659
3_17,9_6,0.041338147393988056
3_17,9_7,0.029434627777793425
3_17,9_8,0.04019355040075775
3_17,9_9,0.057148061453734036
3_17,9_10,0.0825028655428368
3_17,9_11,0.13832602502397398
3_17,9_12,0.0862050097548639
3_17,9_13,0.09070734371631843
3_17,2_1,3.8194117465218854e-05
3_17,2_2,0.0030925945350482186
3_17,2_3,0.004866691181336459
3_17,2_4,0.012020572122612674
3_17,2_5,0.00124356081075703
3_17,2_6,0.005139786041420494
3_17,5_1,0.024285263536696772
3_17,5_2,0.010931372809612407
3_17,5_3,0.018074885738197162
3_17,5_4,0.0024458280222894695
3_17,5_5,0.027712464081943448
3_17,5_6,0.04358751042166317
3_17,5_7,0.027651996588758797
3_17,5_8,0.05633786277428505
3_17,5_9,0.05681683597098506
3_17,5_10,0.08455809227093945
3_17,5_11,0.03941655386311044
3_17,5_12,0.08766235080427354
3_17,5_13,0.0968193282002035
3_17,5_14,0.13614891464167206
3_17,3_1,0.0007831781371541853
3_17,3_2,0.01520359457766286
3_17,3_3,0.005138671662519814
3_17,3_4,0.0008282267093742918
3_17,3_5,9.491131924940535e-05
3_17,3_6,2.5004105884530686e-05
3_17,3_7,0.0028110049553559447
3_17,3_8,0.025808856845641555
3_17,3_9,0.026046929244680522
3_17,3_10,0.002188544644570914
3_17,3_11,0.014892537948632715
3_17,3_12,0.00019109861439609024
3_17,3_13,0.022077123993881058
3_17,3_14,0.06933525229159966
3_17,3_15,0.06265913893374722
3_17,3_16,0.018220457195411197
3_17,3_17,1.0
3_17,3_18,0.0010847363283834552
3_17,3_19,0.0008450489564758915
3_17,3_20,0.005622902317111525
3_17,3_21,0.13490499744900025
3_17,3_22,0.1024778389273167
3_17,4_1,0.0001764267790501618
3_17,4_2,0.02454923310261465
3_17,4_3,0.0028631030285905133
3_17,4_4,1.5802325711144283e-05
3_17,4_5,0.00024125824678373697
3_17,4_6,0.004274405090649195
3_17,4_7,0.0002822587372933311
3_17,4_8,0.008354912500045938
3_17,4_9,0.020192334940587173
3_17,4_10,5.733709066267264e-05
3_17,1_1,0.0015585095488232002
3_17,1_2,9.977819740201615e-07
3_17,1_3,0.008217271042780654
3_17,1_4,0.0062069083646891674
3_17,1_5,0.012917005149226312
3_17,1_6,0.023269015085218767
3_17,1_7,0.013356465779957135
3_17,1_8,0.04689209658623375
3_17,1_9,0.007505016805062863
3_17,1_10,0.00015447446843726214
3_17,1_11,0.0013954026438515602
3_18,13_1,0.0019903121672938946
3_18,13_2,0.00020769716132981012
3_18,13_3,0.004948028207709138
3_18,13_4,0.020259898492551724
3_18,14_1,0.005609896887154394
3_18,14_2,0.012761322814068539
3_18,14_3,0.010674226651178969
3_18,14_4,0.02159433903120965
3_18,14_5,0.0071641185076492435
3_18,14_6,0.006362769764269748
3_18,14_7,0.004879109045882115
3_18,11_1,0.006230851923840833
3_18,11_2,0.010526768683044165
3_18,11_3,0.006811447527492405
3_18,11_4,0.018650036055822487
3_18,11_5,0.01992234759826748
3_18,11_6,0.03910562727007817
3_18,8_1,6.605933655572651e-08
3_18,8_2,0.005645235029683832
3_18,8_3,0.00012659045088874864
3_18,8_4,0.0031319867953629645
3_18,8_5,0.0005020950719613402
3_18,8_6,0.000799096688772315
3_18,7_1,1.9764782606555498e-05
3_18,7_2,0.0003221976942668279
3_18,7_3,0.0007077245715177062
3_18,7_4,0.03083618918511528
3_18,7_5,0.0005223905443198711
3_18,7_6,0.00020521657021177082
3_18,7_7,0.008091367743919574
3_18,7_8,0.02346321851775786
3_18,7_9,0.0015043034138082466
3_18,7_10,0.01798826465863333
3_18,7_11,0.0028078899193055393
3_18,10_1,0.0005328805081916664
3_18,10_2,5.549671720873446e-05
3_18,10_3,0.04112770346602469
3_18,10_4,0.014071251279378267
3_18,10_5,0.0030767876097520224
3_18,10_6,0.0005376182656184337
3_18,12_1,0.021836283947726208
3_18,12_2,0.008807470701134308
3_18,12_3,0.034181690017753424
3_18,12_4,0.031611636370151325
3_18,6_1,0.0008809415106570754
3_18,6_2,0.013587420530402716
3_18,6_3,0.009118577947419278
3_18,6_4,0.09072557048027717
3_18,6_5,0.013806886261318107
3_18,6_6,0.009216482500159379
3_18,6_7,0.0023682162253751146
3_18,6_8,0.0021385562488801576
3_18,9_1,0.016478400402679543
3_18,9_2,0.00023536957778912267
3_18,9_3,0.00017664869750511197
3_18,9_4,0.0010538100051006127
3_18,9_5,0.0005294599723944402
3_18,9_6,0.0002752888923099683
3_18,9_7,0.002064876640937154
3_18,9_8,5.216936526556284e-05
3_18,9_9,0.0007282471529448538
3_18,9_10,3.486457164276135e-05
3_18,9_11,0.002206256394598266
3_18,9_12,0.001256304614454644
3_18,9_13,0.001188932479931647
3_18,2_1,0.00124134655279429
3_18,2_2,0.00016604669279797008
3_18,2_3,3.5603477284837837e-05
3_18,2_4,0.0005976600351395449
3_18,2_5,0.0011881207614572013
3_18,2_6,5.9872618330240605e-05
3_18,5_1,0.016599512619402842
3_18,5_2,2.8176455924835653e-06
3_18,5_3,0.0005294599723944402
3_18,5_4,8.374127872168271e-06
3_18,5_5,0.00284998653074698
3_18,5_6,0.0021629375003064553
3_18,5_7,0.0003325883329763676
3_18,5_8,0.00019191629792206368
3_18,5_9,0.0030263875025501167
3_18,5_10,2.1371146538557607e-05
3_18,5_11,5.440649895848554e-05
3_18,5_12,0.0009404979316956748
3_18,5_13,1.7679652932736244e-05
3_18,5_14,2.7554358571807453e-05
3_18,3_1,0.0007006838454486268
3_18,3_2,7.796474287074173e-05
3_18,3_3,0.0011910577816653279
3_18,3_4,0.003374217748291135
3_18,3_5,0.019995455584875293
3_18,3_6,0.0017022417848692683
3_18,3_7,0.02713479090800613
3_18,3_8,0.0026606142728721693
3_18,3_9,0.036072651143539254
3_18,3_10,0.0009454108796875876
3_18,3_11,0.001261559517879117
3_18,3_12,0.012323308996332862
3_18,3_13,0.01754162036593313
3_18,3_14,0.0005810681023726982
3_18,3_15,0.001968349143651214
3_18,3_16,0.02139920181766955
3_18,3_17,0.0010501780120399323
3_18,3_18,1.0
3_18,3_19,0.28546526586993815
3_18,3_20,0.019315058178966477
3_18,3_21,4.3326918567864076e-06
3_18,3_22,0.00025063638492492125
3_18,4_1,0.001775507850844396
3_18,4_2,9.83778218827997e-05
3_18,4_3,0.0014681257650084275
3_18,4_4,0.002711134455761071
3_18,4_5,0.03434737618696161
3_18,4_6,0.005890945844429787
3_18,4_7,0.0010828196162064303
3_18,4_8,0.000371852718971043
3_18,4_9,0.0012269674522635138
3_18,4_10,0.04340667657753767
3_18,1_1,0.014411281135919551
3_18,1_2,0.14421386415378512
3_18,1_3,0.09694128627177687
3_18,1_4,0.2232481574444242
3_18,1_5,0.07342608369122451
3_18,1_6,0.015078557393305766
3_18,1_7,0.08307745639102149
3_18,1_8,0.08208392891033242
3_18,1_9,0.11004837984889092
3_18,1_10,0.07046258029385931
3_18,1_11,0.044362057204835555
3_19,13_1,0.002360001541326627
3_19,13_2,0.00011754282888776084
3_19,13_3,0.0058164472626899165
3_19,13_4,0.015885750913878657
3_19,14_1,0.0011043326013273921
3_19,14_2,0.003588604500246353
3_19,14_3,0.0031437713787981427
3_19,14_4,0.006693417241536906
3_19,14_5,0.005357680781440401
3_19,14_6,0.0033390646843485874
3_19,14_7,0.0032503264935589333
3_19,11_1,0.001133000090401084
3_19,11_2,0.019424631535051307
3_19,11_3,0.008131169227630176
3_19,11_4,0.010570506806998854
3_19,11_5,0.00824123709291286
3_19,11_6,0.04126962343095746
3_19,8_1,2.313130606713694e-05
3_19,8_2,0.0017716832250818312
3_19,8_3,0.0007594975601237896
3_19,8_4,0.0020798582230260234
3_19,8_5,0.001691286297089539
3_19,8_6,0.0007921884293236783
3_19,7_1,5.8770614091946884e-05
3_19,7_2,0.0007224681373806997
3_19,7_3,0.000138345609502366
3_19,7_4,0.014207172695208914
3_19,7_5,0.004011133880510793
3_19,7_6,0.00034424558785101187
3_19,7_7,0.002256074078598501
3_19,7_8,0.0006984268856607864
3_19,7_9,5.639610865017604e-05
3_19,7_10,0.01996947020336409
3_19,7_11,0.0021792071820723657
3_19,10_1,0.00025140893397361335
3_19,10_2,0.000513308765545148
3_19,10_3,0.001742043357600316
3_19,10_4,0.002368135865275032
3_19,10_5,0.0016701092817524555
3_19,10_6,0.0001797704511967935
3_19,12_1,0.025916246842438758
3_19,12_2,0.020927028375418336
3_19,12_3,0.0012331947409595886
3_19,12_4,0.003819222883713237
3_19,6_1,7.730906626062644e-05
3_19,6_2,0.0030106099678898334
3_19,6_3,0.010239178771207532
3_19,6_4,0.017824542446469426
3_19,6_5,0.0021882867014697055
3_19,6_6,0.004178001805389271
3_19,6_7,0.0011031910797668144
3_19,6_8,0.0008746262235182824
3_19,9_1,0.00037335475318660554
3_19,9_2,0.0002345006860057291
3_19,9_3,0.0003858159757205755
3_19,9_4,0.004456676383139275
3_19,9_5,0.00019022588901594203
3_19,9_6,0.0013477027890713635
3_19,9_7,0.006370669518470775
3_19,9_8,9.54754808829033e-05
3_19,9_9,0.0022849735624262658
3_19,9_10,7.661222596253859e-05
3_19,9_11,0.0005610713907558279
3_19,9_12,2.6080503206810904e-05
3_19,9_13,0.0011677346187591849
3_19,2_1,0.003569331509788276
3_19,2_2,0.00012967313401359334
3_19,2_3,1.0926734165803928e-05
3_19,2_4,0.00016600592816651456
3_19,2_5,0.0009984928585828755
3_19,2_6,0.005522580725625905
3_19,5_1,0.007273342801918271
3_19,5_2,0.0012593456062902006
3_19,5_3,0.000492992485377535
3_19,5_4,0.0013414259846893503
3_19,5_5,0.001051424598679895
3_19,5_6,0.0010732913693270326
3_19,5_7,0.00018153067362342197
3_19,5_8,0.000244969614126204
3_19,5_9,0.0021107034481975804
3_19,5_10,8.499431294381347e-06
3_19,5_11,0.0013323885221349638
3_19,5_12,0.0017317392778505945
3_19,5_13,6.906217286309211e-05
3_19,5_14,0.003237977967079809
3_19,3_1,0.0031748254790874377
3_19,3_2,0.0006210197642180092
3_19,3_3,0.00558408811783593
3_19,3_4,0.006109166007684249
3_19,3_5,0.02014438524128031
3_19,3_6,0.01152527926626877
3_19,3_7,0.055135789663408236
3_19,3_8,0.0016996482905662828
3_19,3_9,0.004200451057134594
3_19,3_10,0.01181546471304074
3_19,3_11,0.00021504293982453637
3_19,3_12,0.01301867953660939
3_19,3_13,0.024390241617193796
3_19,3_14,0.0008125182459648436
3_19,3_15,8.472754539186995e-05
